item_id,order_id,product_id,quantity,unit_price,discount_percent
1806,691,7,2,1982.71,30
1807,933,398,6,1565.37,10
1808,307,52,3,274.85,0
1809,47,321,5,1576.83,20
1810,691,341,1,983.28,50
1811,276,147,2,1129.85,50
1812,36,359,5,2541.38,5
1813,717,430,6,2373.97,20
1814,1342,367,1,2002.52,5
1815,1222,399,3,2085.21,0
1816,1017,118,1,2906.81,0
1817,243,98,2,1274.47,10
1818,736,277,5,1103.24,15
1819,629,434,2,85.99,5
1820,154,14,6,426.83,0
1821,987,64,1,1088.66,20
1822,332,286,4,1487.1,5
1823,124,318,2,189.25,50
1824,1473,221,6,1281.47,0
1825,1210,117,1,394.31,20
1826,577,176,5,961.71,0
1827,325,114,6,2105.1,0
1828,585,31,1,378.46,5
1829,1262,490,3,1491.68,20
1830,1311,217,4,2679.66,15
1831,632,190,5,1331.22,0
1832,1387,146,3,1278.38,15
1833,354,246,2,2525.53,10
1834,281,223,3,13.18,25
1835,91,394,5,359.94,0
1836,1054,107,1,84.8,0
1837,845,52,5,1350.73,5
1838,566,83,1,1274.3,25
1839,88,265,5,296.8,0
1840,1489,230,6,326.67,15
1841,1214,499,-1,1031.44,0
1842,125,101,4,1527.55,0
1843,837,127,4,166.38,0
1844,1460,41,2,2906.48,15
1845,590,489,3,830.27,30
1846,615,90,-2,347.05,20
1847,403,290,1,1308.11,0
1848,715,347,5,1069.22,30
1849,873,306,6,765.01,20
1850,61,288,-2,21.37,0
1851,408,311,6,1210.73,5
1852,901,456,3,1183.9,20
1853,305,300,1,196.9,15
1854,493,10,2,101.09,25
1855,545,218,4,305.0,20
1856,677,13,6,2266.51,50
1857,239,302,1,1459.53,25
1858,958,20,1,63.85,10
1859,1342,121,3,1633.91,50
1860,1131,388,1,2101.3,50
1861,1449,294,6,14.07,10
1862,511,163,6,2354.45,0
1863,87,312,3,1508.0,50
1864,1208,421,3,1493.23,50
1865,809,253,5,1918.45,30
1866,1328,238,1,1773.0,5
1867,1404,196,1,1810.95,20
1868,600,465,1,1149.1,20
1869,204,249,2,863.53,5
1870,101,293,4,802.19,25
1871,478,224,2,553.13,15
1872,1411,305,5,870.87,50
1873,1165,229,1,2422.01,50
1874,138,85,6,2650.86,10
1875,1353,110,2,1404.47,0
1876,1056,433,4,518.73,30
1877,183,431,4,479.28,0
1878,1363,323,6,2410.73,0
1879,1286,436,-3,2793.01,0
1880,1118,190,1,2054.62,5
1881,1260,305,5,1515.85,30
1882,1198,460,4,340.31,0
1883,911,258,1,1879.75,30
1884,594,16,6,2446.88,30
1885,145,458,5,783.81,20
1886,1096,389,2,365.13,0
1887,730,378,5,2781.67,30
1888,1170,192,4,1315.82,30
1889,24,32,5,2436.55,0
1890,532,215,5,1425.55,0
1891,970,425,6,2528.56,0
1892,387,44,4,902.17,50
1893,826,479,1,477.7,0
1894,1024,139,6,2375.43,50
1895,1229,287,6,2711.92,20
1896,309,297,4,2830.09,20
1897,1373,137,4,134.19,0
1898,727,133,2,2714.64,0
1899,182,58,5,1067.06,20
1900,91,329,4,748.09,30
1901,999,286,3,676.27,30
1902,1481,55,4,2338.2,15
1903,943,94,5,882.09,20
1904,93,360,5,1920.76,20
1905,1249,280,4,749.72,20
1906,543,14,5,800.61,20
1907,1048,34,3,1334.62,0
1908,314,53,5,1160.88,15
1909,328,390,3,733.26,50
1910,1291,278,4,1642.4,10
1911,1,492,5,2369.09,50
1912,455,205,3,1600.45,30
1913,1028,22,2,2641.6,50
1914,282,246,3,458.26,20
1915,1080,295,4,209.11,50
1916,46,46,5,903.2,0
1917,440,459,1,2271.28,50
1918,1485,339,2,2267.7,15
1919,1229,421,6,2620.03,0
1920,1464,120,4,643.96,0
1921,1474,175,4,563.81,0
1922,510,165,1,1671.1,10
1923,194,400,4,2491.03,15
1924,45,465,2,2868.66,15
1925,619,135,4,378.09,0
1926,200,333,4,99.54,15
1927,396,141,6,89.62,10
1928,1162,433,4,194.22,20
1929,992,396,6,1549.78,0
1930,1434,276,3,1721.84,50
1931,1120,280,6,1625.42,0
1932,1494,237,1,2500.82,20
1933,298,41,1,1331.34,10
1934,848,404,5,683.29,0
1935,669,471,5,1186.59,0
1936,772,217,3,1851.32,30
1937,1103,358,5,2925.89,5
1938,811,282,6,1323.84,50
1939,1038,160,4,2067.62,50
1940,185,302,-3,787.35,15
1941,643,57,6,376.73,0
1942,277,348,6,545.84,50
1943,1408,127,4,2092.49,15
1944,782,180,6,344.6,0
1945,972,350,1,2185.95,20
1946,466,386,5,2315.02,30
1947,809,161,2,749.42,20
1948,1453,52,-6,1546.43,0
1949,533,307,3,172.16,15
1950,995,13,1,1784.38,0
1951,1334,414,5,411.98,10
1952,1087,92,5,145.64,10
1953,771,403,4,2709.57,10
1954,1141,221,5,1495.02,20
1955,103,135,3,489.68,20
1956,637,443,3,1095.74,20
1957,908,457,3,92.41,30
1958,923,494,3,666.09,15
1959,1038,218,5,396.91,0
1960,757,449,3,1146.87,20
1961,268,395,6,1259.11,0
1962,1435,56,3,1192.49,0
1963,685,178,5,690.56,50
1964,110,83,1,2567.45,20
1965,243,151,2,547.23,0
1966,926,356,4,1971.65,25
1967,637,392,4,951.44,0
1968,138,54,4,241.8,0
1969,576,48,6,1120.67,0
1970,1031,409,3,1553.62,30
1971,796,390,1,2713.79,0
1972,1100,243,1,1768.49,0
1973,812,287,-4,387.92,25
1974,163,305,2,2648.02,50
1975,734,477,4,2406.73,0
1976,914,406,2,793.05,20
1977,337,39,6,446.09,20
1978,228,105,2,1588.64,0
1979,469,176,6,687.79,25
1980,709,374,6,1160.68,50
1981,1091,284,1,1054.31,25
1982,1302,136,2,2844.22,15
1983,359,64,3,2016.89,0
1984,1423,167,2,2636.56,30
1985,742,17,3,2029.08,0
1986,880,335,3,1105.44,10
1987,1336,379,4,441.2,15
1988,404,72,1,2833.67,0
1989,316,147,6,2310.4,25
1990,1260,350,6,2820.55,25
1991,174,462,4,2321.79,25
1992,423,331,2,1926.34,10
1993,341,16,4,578.93,0
1994,1137,351,5,513.3,20
1995,150,366,4,42.78,15
1996,1112,311,1,2353.19,0
1997,506,169,1,2145.7,10
1998,399,312,1,2983.02,20
1999,471,258,3,2490.08,30
2000,547,170,5,2544.07,5
2001,626,440,1,2762.89,0
2002,1434,264,6,212.03,0
2003,812,259,4,863.38,25
2004,138,89,4,840.17,15
2005,521,134,6,789.35,15
2006,110,420,5,1607.57,5
2007,741,244,6,1810.29,0
2008,446,55,4,51.63,30
2009,1406,124,6,1932.73,15
2010,253,234,2,2881.23,30
2011,1050,448,6,1618.91,10
2012,791,297,5,1279.63,50
2013,1201,398,5,469.24,30
2014,1415,157,5,2979.66,0
2015,645,360,4,402.87,50
2016,982,430,1,1351.0,10
2017,282,120,3,114.11,20
2018,184,277,6,2244.36,50
2019,781,90,6,807.06,10
2020,418,304,5,1351.34,5
2021,1068,291,2,2378.08,5
2022,310,256,1,95.1,30
2023,322,89,5,1553.66,5
2024,1055,286,1,2772.75,50
2025,344,23,2,2449.56,0
2026,31,90,2,2667.45,5
2027,34,198,1,1386.62,30
2028,778,466,1,94.25,0
2029,1294,471,5,2407.1,30
2030,985,63,6,38.56,20
2031,172,191,3,1154.23,5
2032,191,470,3,2174.9,0
2033,1133,333,3,735.69,15
2034,175,387,5,146.86,30
2035,989,401,3,2254.47,20
2036,1128,100,6,948.01,0
2037,837,427,5,2030.46,15
2038,201,102,1,2201.34,0
2039,35,469,4,551.23,20
2040,758,488,3,2227.87,15
2041,777,170,4,63.54,0
2042,1412,222,1,2917.47,20
2043,1369,138,4,280.62,20
2044,27,470,6,1116.05,20
2045,178,361,6,2522.97,0
2046,461,414,-3,1343.83,0
2047,664,315,1,2454.74,20
2048,1212,241,3,130.66,50
2049,1260,396,1,1687.29,15
2050,399,281,4,610.89,20
2051,1135,274,2,2178.22,20
2052,1157,82,5,1168.3,20
2053,941,120,1,1622.11,30
2054,1143,460,5,1907.66,30
2055,243,350,4,1982.93,30
2056,994,187,5,96.75,0
2057,1212,186,4,1363.34,0
2058,159,460,5,1134.28,25
2059,1420,65,5,71.72,5
2060,179,452,2,2106.12,20
2061,735,296,4,1679.41,30
2062,383,155,4,2933.44,0
2063,1134,189,1,2803.9,50
2064,150,172,4,1533.94,15
2065,242,234,4,875.91,25
2066,185,250,6,893.91,0
2067,1234,50,2,1627.72,0
2068,1321,144,5,280.25,0
2069,1460,482,5,417.62,20
2070,546,73,2,1811.46,0
2071,978,301,3,227.97,30
2072,110,370,6,2195.58,10
2073,546,422,2,1662.89,0
2074,1395,249,3,2501.15,15
2075,93,400,3,1519.86,20
2076,6,65,5,2534.47,0
2077,752,364,4,1725.7,0
2078,102,113,1,2776.4,20
2079,701,487,4,163.26,10
2080,352,143,2,2543.62,0
2081,963,84,2,2759.03,30
2082,1252,3,3,179.94,10
2083,995,94,5,486.95,30
2084,537,124,6,274.82,25
2085,860,483,1,2802.21,20
2086,765,34,1,181.46,25
2087,720,47,5,352.93,0
2088,762,92,1,2532.3,50
2089,224,162,6,561.86,0
2090,166,381,6,1091.37,0
2091,903,70,1,602.83,50
2092,68,415,4,1293.41,0
2093,643,3,6,2871.16,0
2094,526,450,6,1515.02,0
2095,640,358,5,882.64,15
2096,1323,268,2,1407.63,50
2097,1215,110,5,2596.29,50
2098,845,305,3,774.99,0
2099,968,429,1,2199.44,20
2100,1279,474,6,428.05,30
2101,972,416,2,1617.57,10
2102,437,19,6,777.16,0
2103,93,397,2,1686.63,15
2104,1251,351,4,553.61,5
2105,960,498,3,2645.54,5
2106,1492,132,3,1574.43,25
2107,496,216,3,1592.17,0
2108,831,223,3,121.56,30
2109,880,302,4,1646.12,5
2110,1470,477,3,1628.12,10
2111,400,496,5,534.75,10
2112,467,208,4,2745.44,10
2113,1107,172,1,163.95,15
2114,910,202,3,1083.52,0
2115,1270,41,3,1095.85,15
2116,814,290,2,552.4,5
2117,20,277,5,2811.07,0
2118,665,253,1,1888.69,0
2119,634,342,6,2970.39,0
2120,209,487,2,254.59,0
2121,206,482,4,1166.76,30
2122,1231,73,6,988.96,0
2123,605,350,6,1170.25,25
2124,1407,87,6,1903.37,0
2125,832,190,6,2758.53,50
2126,646,350,3,535.49,0
2127,2,94,1,1316.02,0
2128,643,447,5,2886.13,15
2129,22,389,2,2438.31,20
2130,104,57,1,1015.1,15
2131,1474,495,2,2394.85,15
2132,1406,133,6,1323.26,50
2133,1265,225,-3,851.15,0
2134,1009,361,1,577.83,25
2135,265,282,4,153.3,50
2136,725,346,6,1101.64,50
2137,58,25,2,34.12,0
2138,805,111,3,2909.66,50
2139,1478,354,1,2692.3,5
2140,243,179,1,382.54,10
2141,65,24,2,1521.91,20
2142,1431,37,3,1630.57,0
2143,1284,490,5,668.04,0
2144,1340,316,3,2676.26,50
2145,1118,390,3,2251.38,15
2146,766,175,6,443.79,50
2147,741,18,4,182.68,0
2148,998,7,5,1934.16,50
2149,815,483,5,2742.45,20
2150,1122,280,-1,1163.64,0
2151,900,23,4,2335.99,10
2152,495,137,4,2084.69,30
2153,257,340,6,585.57,5
2154,592,358,3,2889.72,50
2155,768,2,2,1180.93,0
2156,939,172,4,987.63,0
2157,447,425,2,38.11,15
2158,1011,161,2,769.04,20
2159,802,55,2,1380.84,10
2160,522,32,2,1885.07,50
2161,1355,113,5,2368.88,0
2162,631,36,3,50.62,0
2163,66,330,5,2685.62,0
2164,864,183,6,736.63,0
2165,1305,468,5,1244.94,30
2166,519,78,2,2659.76,0
2167,239,202,1,1335.0,20
2168,279,145,5,2689.67,0
2169,686,387,4,2629.99,15
2170,1153,231,5,973.22,30
2171,1159,88,2,1782.29,0
2172,1216,86,4,1188.75,10
2173,473,344,2,2413.3,20
2174,367,235,1,1113.28,0
2175,1067,131,2,1388.52,0
2176,949,65,1,8.29,50
2177,912,411,1,1036.04,0
2178,332,4,2,546.89,30
2179,884,51,6,1942.87,0
2180,1246,35,6,1060.95,0
2181,1075,294,1,2730.03,30
2182,1481,290,1,287.92,15
2183,218,224,1,638.25,30
2184,761,282,3,249.25,30
2185,1206,384,3,1393.93,50
2186,964,196,2,1670.26,0
2187,92,385,6,2977.28,0
2188,696,274,2,2297.94,25
2189,1433,35,5,1644.73,5
2190,769,261,5,2726.3,0
2191,983,142,2,998.44,30
2192,637,264,1,418.62,0
2193,1480,1,4,166.65,0
2194,1129,151,-2,1612.28,50
2195,1281,340,2,2836.82,0
2196,122,143,3,839.84,0
2197,571,375,6,399.38,5
2198,1075,34,6,1267.27,0
2199,738,364,5,592.87,50
2200,21,377,6,1883.77,0
2201,27,325,2,627.53,0
2202,104,113,3,2557.86,0
2203,268,255,6,1080.73,25
2204,261,125,6,1121.93,0
2205,398,258,1,285.14,0
2206,688,130,1,1190.64,20
2207,6,177,6,2147.17,0
2208,1219,234,2,1381.5,25
2209,815,313,5,1614.12,0
2210,271,334,1,489.89,0
2211,1226,350,1,2650.96,20
2212,1405,241,6,899.12,0
2213,1246,299,1,2248.48,0
2214,1088,484,2,2356.55,0
2215,540,421,2,831.34,30
2216,1270,84,4,456.75,20
2217,167,215,2,1463.11,0
2218,1027,208,1,1673.75,15
2219,755,236,4,2862.37,20
2220,84,359,4,1185.03,5
2221,314,263,1,2413.52,50
2222,742,156,3,1745.73,0
2223,522,226,3,2896.11,0
2224,802,310,2,2311.78,10
2225,1469,214,2,1034.65,50
2226,620,193,6,505.99,50
2227,389,198,2,408.4,0
2228,241,496,1,444.84,10
2229,444,471,4,2487.1,0
2230,704,357,6,965.08,30
2231,1380,348,2,1546.49,0
2232,1052,274,6,2206.18,0
2233,1217,51,6,2221.02,50
2234,835,371,2,936.85,5
2235,1457,293,1,2049.68,50
2236,540,287,2,1019.81,5
2237,491,485,2,1385.49,10
2238,383,187,3,1597.23,0
2239,461,487,2,610.91,10
2240,72,40,6,240.66,5
2241,750,256,6,1219.98,30
2242,766,190,6,2591.38,10
2243,1491,346,4,809.35,50
2244,678,301,4,2137.76,20
2245,1476,485,3,602.11,15
2246,492,289,4,1419.2,15
2247,555,477,4,2185.76,20
2248,1030,221,4,629.82,0
2249,575,91,2,1033.06,0
2250,758,358,1,2725.23,30
2251,1173,470,3,2819.99,50
2252,1041,95,1,2282.45,15
2253,1221,403,2,2820.15,15
2254,1180,155,4,2533.5,20
2255,373,7,1,1362.33,5
2256,566,189,2,2331.87,5
2257,1206,93,1,1157.49,10
2258,586,334,1,1635.66,10
2259,401,482,2,1249.29,0
2260,239,454,3,930.29,15
2261,1472,291,1,1240.88,25
2262,1348,54,4,2883.35,5
2263,1395,274,1,1938.62,0
2264,1497,482,1,1594.84,25
2265,730,478,2,365.14,0
2266,755,229,6,281.67,30
2267,1141,81,3,631.3,15
2268,1348,222,3,2668.09,0
2269,1036,137,4,2533.2,10
2270,1333,25,6,341.72,25
2271,398,446,6,1946.07,0
2272,1386,211,1,2390.91,30
2273,303,237,2,1361.63,25
2274,1183,350,4,975.12,20
2275,386,2,2,338.87,25
2276,127,474,6,2290.76,0
2277,1435,417,3,1320.79,0
2278,1100,475,1,2808.47,0
2279,667,338,6,2952.33,30
2280,75,248,1,2569.72,0
2281,365,34,6,931.02,0
2282,655,62,4,1279.14,5
2283,1238,496,3,1723.12,5
2284,253,271,2,2419.34,20
2285,1422,85,1,2725.76,25
2286,407,194,1,1869.19,5
2287,719,266,6,2327.82,0
2288,361,308,6,1936.4,0
2289,1179,402,6,742.16,25
2290,262,495,6,1848.03,15
2291,1351,466,6,707.72,5
2292,347,117,2,2099.43,25
2293,390,312,5,527.05,50
2294,589,354,3,2082.01,25
2295,455,67,3,683.78,5
2296,875,180,1,2916.12,30
2297,962,465,4,151.62,0
2298,941,96,-1,1170.32,30
2299,1020,414,1,479.39,30
2300,410,51,4,47.41,0
2301,256,52,2,1065.89,20
2302,1134,348,2,1682.86,30
2303,375,494,6,2577.8,0
2304,1365,473,6,2123.82,20
2305,537,400,5,1210.6,10
2306,411,386,3,791.65,25
2307,298,354,2,2947.5,5
2308,291,9,2,1906.05,30
2309,1245,79,3,1041.59,10
2310,1373,79,6,2153.48,50
2311,1362,92,6,2204.09,0
2312,725,194,4,553.21,0
2313,1266,191,3,1969.99,5
2314,798,443,2,2397.22,25
2315,137,273,6,170.99,0
2316,813,142,6,318.1,25
2317,484,343,1,949.19,25
2318,1145,335,3,1687.25,0
2319,305,113,1,2325.43,0
2320,358,261,4,2354.71,0
2321,1360,293,4,2485.37,5
2322,970,198,6,194.46,15
2323,1497,24,3,1087.79,25
2324,515,410,5,526.97,0
2325,1283,189,6,264.0,0
2326,1476,40,3,1700.85,0
2327,1379,220,3,818.5,15
2328,1167,296,-6,2164.09,0
2329,1214,165,2,1355.32,50
2330,1018,31,3,1434.1,0
2331,2,130,2,510.34,0
2332,325,37,6,1870.13,0
2333,1336,70,4,2188.25,0
2334,184,38,2,2822.7,10
2335,1171,464,2,2840.17,20
2336,827,291,4,1943.56,30
2337,832,489,-1,1572.04,50
2338,442,219,1,1474.2,0
2339,991,409,2,1807.82,0
2340,380,334,2,1171.26,25
2341,58,357,4,1732.44,15
2342,1087,244,5,1948.0,50
2343,861,431,3,1914.02,5
2344,426,461,6,2747.95,50
2345,1420,60,3,1809.84,5
2346,1291,159,4,569.19,15
2347,1050,327,6,1007.94,50
2348,478,24,1,479.83,0
2349,1201,432,1,75.44,15
2350,715,140,4,2979.6,20
2351,1154,410,6,2765.37,25
2352,983,1,1,425.14,0
2353,1150,157,4,931.01,20
2354,1363,206,4,896.74,25
2355,918,473,5,931.98,25
2356,183,198,4,2672.13,5
2357,874,132,6,2574.41,0
2358,68,126,1,1062.24,20
2359,1432,102,2,117.72,25
2360,791,219,3,1851.29,50
2361,952,57,4,2648.78,0
2362,1159,71,6,1710.08,15
2363,779,106,2,153.39,15
2364,760,369,5,28.83,25
2365,754,83,3,1589.4,0
2366,948,219,4,902.63,5
2367,161,149,3,2748.91,50
2368,1272,391,5,1009.52,50
2369,806,212,3,1974.09,10
2370,508,386,-3,788.87,15
2371,599,158,6,2128.56,5
2372,150,63,3,1189.59,50
2373,1236,386,5,1824.35,5
2374,1446,297,3,1355.42,10
2375,464,450,5,1232.7,10
2376,36,88,5,442.58,30
2377,98,257,5,1263.28,15
2378,1240,371,6,2805.86,25
2379,1179,329,6,2312.76,30
2380,1070,52,5,751.29,10
2381,213,229,1,391.62,50
2382,1416,441,2,1438.82,0
2383,89,155,4,2698.22,15
2384,1063,147,3,1892.74,5
2385,846,242,3,2402.06,15
2386,271,126,2,35.43,0
2387,619,222,3,2545.53,50
2388,782,371,1,1834.76,0
2389,1161,73,1,2692.23,0
2390,729,399,1,348.82,0
2391,946,443,3,1071.94,20
2392,1448,98,5,995.65,20
2393,691,494,6,11.94,25
2394,882,313,1,659.11,50
2395,141,283,3,898.54,15
2396,532,204,6,1166.72,15
2397,174,479,1,1628.41,5
2398,760,152,1,2671.3,5
2399,391,478,4,2013.89,0
2400,278,100,1,933.53,5
2401,600,209,2,627.7,10
2402,221,119,1,1991.54,10
2403,1463,259,5,2225.65,20
2404,1382,401,6,2465.56,20
2405,58,406,1,2705.31,30
2406,1334,292,3,2581.76,0
2407,782,79,5,2658.93,0
2408,1340,225,1,2668.36,25
2409,132,97,4,2980.67,10
2410,619,30,2,469.72,15
2411,1099,84,3,490.15,0
2412,1146,217,5,1175.58,10
2413,372,374,4,2617.06,15
2414,327,69,2,1563.34,5
2415,314,5,5,413.2,5
2416,276,294,3,2974.56,20
2417,442,118,2,70.79,0
2418,405,240,3,1325.71,20
2419,1418,402,1,1371.6,20
2420,22,73,4,2328.84,20
2421,1249,385,5,2442.42,15
2422,511,89,6,837.59,0
2423,759,41,2,2824.98,0
2424,355,285,2,2309.9,50
2425,999,15,2,654.27,5
2426,1468,66,2,1622.85,0
2427,939,415,1,2225.49,50
2428,34,368,1,493.32,25
2429,335,150,6,161.1,0
2430,765,417,1,2636.63,25
2431,848,237,3,2190.29,30
2432,209,165,4,2475.4,25
2433,848,403,1,2498.05,50
2434,375,198,3,1082.48,0
2435,1110,447,2,2761.89,30
2436,316,323,6,449.27,25
2437,1036,80,1,953.39,0
2438,83,198,5,1185.64,15
2439,1094,469,3,1523.86,10
2440,302,128,2,1883.47,25
2441,925,407,5,562.99,0
2442,267,25,1,362.08,0
2443,938,121,5,2092.18,0
2444,1410,414,5,2755.05,20
2445,1258,233,1,2565.9,0
2446,993,409,-3,1889.69,0
2447,462,181,5,315.19,0
2448,1269,356,5,1068.1,10
2449,1226,253,3,310.56,0
2450,360,485,2,1166.49,25
2451,522,286,2,1365.94,5
2452,335,439,1,871.34,15
2453,296,91,1,1133.77,20
2454,657,303,6,2637.81,10
2455,784,379,2,2209.14,5
2456,1418,104,5,2928.61,5
2457,603,450,3,2715.01,25
2458,38,431,3,1558.1,30
2459,1042,473,5,995.13,50
2460,555,412,4,502.8,0
2461,767,393,5,1524.92,20
2462,716,393,1,2625.49,50
2463,389,255,-6,775.85,25
2464,1438,219,2,1905.81,20
2465,429,380,2,953.01,50
2466,478,232,3,2764.24,0
2467,972,82,3,2736.59,0
2468,1162,215,2,246.26,0
2469,818,43,3,429.57,30
2470,1239,335,2,1109.81,0
2471,1486,304,2,861.08,0
2472,147,112,3,130.91,20
2473,1212,388,3,1996.2,15
2474,1192,224,4,736.87,5
2475,1369,331,6,1228.77,0
2476,1275,341,6,2293.02,10
2477,369,194,1,232.61,20
2478,1359,264,3,86.07,50
2479,1370,50,5,587.62,15
2480,1483,336,1,1617.24,5
2481,83,294,1,1605.63,10
2482,460,33,6,2457.67,0
2483,172,49,2,2849.52,0
2484,355,384,1,891.74,15
2485,1358,276,1,465.19,15
2486,892,275,5,1501.01,20
2487,823,54,3,2291.91,0
2488,225,135,5,1671.03,15
2489,120,157,4,2251.48,10
2490,1380,407,1,1167.86,0
2491,1168,227,5,1916.65,25
2492,984,267,2,985.24,15
2493,795,145,6,2837.47,20
2494,818,397,6,2237.34,10
2495,1221,112,4,892.1,0
2496,370,73,1,2146.0,50
2497,894,39,2,583.96,0
2498,36,24,3,856.54,0
2499,1253,112,3,2388.53,30
2500,231,481,3,1535.68,25
2501,1164,47,6,1415.82,0
2502,1260,423,4,2282.25,0
2503,1205,314,5,836.67,50
2504,1415,334,5,486.85,0
2505,1431,377,2,1650.91,0
2506,117,217,2,1232.41,20
2507,1410,362,6,11.38,0
2508,12,383,3,488.07,5
2509,690,203,2,569.71,30
2510,198,324,1,144.01,15
2511,368,454,3,1590.73,5
2512,482,479,5,1069.06,0
2513,1412,432,2,2431.9,20
2514,351,393,6,1836.34,50
2515,123,274,4,2094.03,20
2516,336,478,4,735.98,20
2517,466,456,2,624.39,30
2518,1028,345,5,2369.86,20
2519,418,209,2,2700.88,25
2520,171,326,5,346.56,15
2521,1293,91,5,1195.96,20
2522,215,283,2,917.58,20
2523,223,98,1,469.38,0
2524,1036,461,2,680.7,5
2525,1247,345,2,1623.99,0
2526,1041,179,-6,2693.65,5
2527,945,373,6,2569.13,50
2528,1083,363,4,2814.0,15
2529,1435,488,1,2687.48,20
2530,1010,334,4,135.13,0
2531,1289,423,6,1748.09,15
2532,13,268,6,305.85,30
2533,1340,395,3,229.81,5
2534,261,228,4,2869.78,50
2535,240,356,4,336.45,30
2536,1216,437,4,1602.06,50
2537,506,180,5,1983.92,10
2538,365,367,6,2466.62,0
2539,309,193,6,1109.08,20
2540,818,392,5,516.59,20
2541,725,71,5,974.4,0
2542,419,260,3,1781.56,50
2543,333,115,3,1809.02,15
2544,1375,392,4,1335.79,0
2545,611,442,2,1825.45,50
2546,912,74,3,2295.67,25
2547,844,156,4,193.47,50
2548,897,203,5,1455.87,50
2549,1152,401,1,1787.89,30
2550,629,131,6,1679.65,25
2551,1405,146,5,1219.86,50
2552,155,411,5,1826.75,5
2553,1033,211,3,1388.82,0
2554,592,484,4,1891.59,30
2555,423,275,4,2426.24,50
2556,219,398,4,1754.92,10
2557,58,162,3,34.58,10
2558,1239,413,2,1186.52,30
2559,21,61,3,2507.9,0
2560,65,72,2,2883.73,20
2561,81,149,4,1660.87,20
2562,126,92,1,815.33,30
2563,518,54,3,2311.67,30
2564,2,294,5,1668.86,30
2565,1364,248,1,918.84,15
2566,1108,317,5,1787.04,5
2567,971,284,3,1046.16,0
2568,485,474,1,2880.59,0
2569,759,1,1,642.5,0
2570,1392,390,3,2038.08,20
2571,209,183,5,1936.92,50
2572,36,150,3,295.79,20
2573,535,423,5,1317.63,5
2574,1109,222,6,1349.23,10
2575,107,468,5,2164.44,25
2576,40,272,6,1418.95,0
2577,849,16,6,343.43,0
2578,418,455,4,2065.36,15
2579,98,471,2,890.4,10
2580,517,305,2,2814.74,50
2581,806,341,4,1032.12,10
2582,865,420,5,2750.06,20
2583,338,194,3,429.58,0
2584,259,467,1,1035.86,15
2585,1224,71,4,949.7,25
2586,872,481,2,2566.05,0
2587,256,170,5,711.56,0
2588,1301,226,6,2380.42,10
2589,530,246,4,2702.8,10
2590,622,351,5,2357.47,10
2591,763,308,5,1314.03,5
2592,350,274,1,679.55,5
2593,13,497,4,415.85,0
2594,683,112,6,309.37,15
2595,1437,2,5,2224.36,0
2596,808,485,2,278.76,0
2597,140,122,6,2769.79,25
2598,1311,254,2,475.37,25
2599,555,375,-5,742.91,30
2600,710,365,5,2026.94,15
2601,1135,93,3,1755.45,0
2602,626,72,2,2139.84,15
2603,641,60,1,2932.61,20
2604,672,315,-4,256.68,15
2605,137,470,1,161.42,15
2606,1305,158,1,1799.86,15
2607,530,158,4,811.39,25
2608,472,183,3,2318.27,5
2609,610,375,4,2231.33,30
2610,1500,427,3,2369.46,0
2611,945,298,1,904.34,15
2612,1170,134,4,871.71,5
2613,1236,171,2,697.95,0
2614,1046,114,5,589.73,0
2615,1086,43,2,2622.17,20
2616,141,123,6,2477.37,5
2617,1068,219,5,2809.34,0
2618,1051,274,-4,2669.43,30
2619,1141,407,1,526.39,15
2620,1113,5,4,859.3,5
2621,1137,162,4,2054.39,0
2622,642,228,2,2076.07,0
2623,837,475,3,985.68,5
2624,464,26,4,309.07,30
2625,1157,218,1,2058.25,15
2626,386,446,3,1147.64,10
2627,180,227,6,2228.21,25
2628,333,302,5,2796.77,20
2629,636,417,2,1191.18,5
2630,1204,132,5,2666.53,50
2631,1289,498,4,2718.58,10
2632,108,295,5,1759.58,50
2633,60,58,6,149.43,0
2634,1220,246,5,687.49,15
2635,35,427,5,2793.72,5
2636,1452,49,3,2114.29,0
2637,1107,340,5,1568.59,20
2638,589,200,2,834.42,10
2639,1054,318,5,2254.49,10
2640,1373,299,5,1115.28,25
2641,350,422,5,2326.52,15
2642,1005,179,3,2263.93,50
2643,259,432,5,1779.05,0
2644,367,226,2,2236.85,0
2645,948,312,6,1982.7,30
2646,1357,420,6,417.29,0
2647,1084,328,5,1827.27,5
2648,926,8,1,2779.06,25
2649,1190,469,5,2896.63,10
2650,674,407,1,2778.26,10
2651,872,268,4,2984.77,0
2652,1072,94,1,2179.73,0
2653,1308,271,1,1510.82,5
2654,890,397,5,250.34,0
2655,504,428,5,1618.62,25
2656,564,6,3,2663.09,50
2657,47,337,6,2751.18,50
2658,1475,427,5,320.57,0
2659,959,190,5,950.29,0
2660,1148,300,4,627.14,20
2661,766,382,1,1516.25,15
2662,43,493,6,2248.26,25
2663,1370,65,3,2021.64,5
2664,41,63,6,1729.14,0
2665,1198,128,1,2875.79,0
2666,1091,243,2,925.58,50
2667,1324,63,3,733.83,15
2668,874,31,1,2071.8,50
2669,672,439,5,1509.35,0
2670,252,168,1,187.68,10
2671,278,366,3,1385.81,5
2672,821,478,1,2092.99,15
2673,1088,195,4,2273.79,5
2674,287,112,4,2072.17,0
2675,1044,206,6,1707.21,50
2676,429,409,3,1857.95,5
2677,1443,279,1,968.66,15
