order_id,customer_id,order_date,status,region_code
1093,36,2023-11-07 03:43:33,PLACED,S
1094,481,2024-04-15 00:00:00,PLACED,S
1095,304,2026-05-14 20:49:20,SHIPPED,N
1096,219,2026-07-09 01:52:29,DELIVERED,S
1097,370,2024-05-16 07:22:20,SHIPPED,S
1098,311,2025-02-03 19:13:52,SHIPPED,C
1099,230,2026-02-24 12:43:18,SHIPPED,W
1100,41,2026-04-17 09:41:27,DELIVERED,S
1101,242,2026-06-05 11:03:29,DELIVERED,C
1102,377,2025-10-16 13:24:38,CANCELLED,W
1103,11,2026-03-28 07:31:27,DELIVERED,N
1104,,2026-03-24 20:17:19,RETURNED,E
1105,305,2025-08-12 09:06:14,SHIPPED,S
1106,132,2025-12-27 16:35:54,DELIVERED,W
1107,146,2025-11-18 07:50:31,DELIVERED,W
1108,37,2024-09-14 08:44:07,PLACED,W
1109,101,2026-04-18 06:49:45,RETURNED,N
1110,,2023-01-20 22:29:46,RETURNED,E
1111,252,2026-05-09 01:16:19,RETURNED,W
1112,497,2026-07-08 12:08:26,DELIVERED,E
1113,329,2025-11-29 12:02:41,PLACED,N
1114,472,2025-01-13 16:58:03,DELIVERED,C
1115,84,2025-01-19 05:48:08,CANCELLED,E
1116,395,2026-07-17 05:50:30,CANCELLED,E
1117,261,2026-05-06 10:31:55,DELIVERED,E
1118,357,2026-06-15 21:21:12,DELIVERED,W
1119,377,2025-05-24 14:12:49,SHIPPED,N
1120,472,2026-07-02 14:18:48,DELIVERED,N
1121,358,2025-08-27 06:08:33,SHIPPED,W
1122,484,2024-11-18 11:49:14,SHIPPED,C
1123,297,2026-02-05 17:03:51,CANCELLED,N
1124,60,2024-08-09 02:30:35,DELIVERED,W
1125,204,2026-06-17 13:02:06,RETURNED,N
1126,266,2024-01-11 01:14:24,RETURNED,S
1127,425,2025-07-25 00:00:00,SHIPPED,E
1128,257,2025-08-18 09:54:46,DELIVERED,W
1129,301,2025-08-17 08:20:00,DELIVERED,N
1130,,2023-06-19 18:01:57,DELIVERED,E
1131,417,2024-03-10 22:39:03,SHIPPED,S
1132,477,2026-04-01 05:57:52,DELIVERED,E
1133,4,2026-02-23 22:06:45,CANCELLED,N
1134,50,2023-07-19 08:17:40,CANCELLED,W
1135,269,2025-05-09 23:28:50,DELIVERED,W
1136,88,2026-02-25 13:59:34,DELIVERED,S
1137,102,2026-07-17 04:42:37,SHIPPED,N
1138,231,2025-09-30 21:16:44,CANCELLED,S
1139,103,2024-05-09 06:22:18,DELIVERED,S
1140,133,2025-10-14 19:33:33,DELIVERED,C
1141,56,2024-11-01 16:27:28,PLACED,N
1142,194,2025-12-01 14:08:00,SHIPPED,E
1143,,2023-02-16 02:03:10,DELIVERED,W
1144,249,2026-07-02 00:00:00,CANCELLED,N
1145,32,2025-10-23 09:12:32,CANCELLED,N
1146,341,2025-10-20 01:15:21,CANCELLED,N
1147,50,2024-02-23 17:36:49,DELIVERED,N
1148,193,2026-07-09 09:19:48,DELIVERED,E
1149,478,2026-02-05 17:10:09,DELIVERED,E
1150,310,2026-03-09 02:58:27,SHIPPED,E
1151,162,2026-01-04 02:46:43,RETURNED,W
1152,194,2026-06-08 09:10:12,PLACED,E
1153,448,2025-11-19 19:40:13,CANCELLED,N
1154,234,2026-03-09 00:00:00,DELIVERED,S
1155,14,2026-05-12 23:07:13,PLACED,C
1156,144,2024-11-14 15:19:11,DELIVERED,C
1157,352,2026-02-04 02:07:31,RETURNED,C
1158,212,2026-01-30 20:34:15,PLACED,E
1159,9,2026-03-22 15:58:02,RETURNED,E
1160,348,2025-01-14 06:20:01,SHIPPED,W
1161,205,2026-07-14 12:56:21,CANCELLED,E
1162,220,2026-02-24 10:50:30,RETURNED,N
1163,376,2025-11-25 21:42:17,SHIPPED,S
1164,365,2026-01-17 02:39:43,RETURNED,C
1165,402,2025-10-10 11:41:39,PLACED,W
1166,408,2025-07-05 06:00:53,SHIPPED,C
1167,448,2026-03-05 21:06:21,SHIPPED,W
1168,489,2025-06-22 00:00:00,DELIVERED,C
1169,124,2024-06-29 23:10:57,SHIPPED,N
1170,,2023-06-13 20:11:40,DELIVERED,N
1171,83,2026-06-12 14:01:45,RETURNED,W
1172,393,2026-05-12 05:42:14,SHIPPED,E
1173,341,2025-07-29 14:36:16,RETURNED,N
1174,341,2024-11-07 02:22:08,RETURNED,W
1175,47,2025-04-29 00:48:05,RETURNED,C
1176,393,2026-07-13 10:30:38,PLACED,E
1177,194,2026-07-19 19:04:04,DELIVERED,W
1178,335,2026-02-08 15:27:55,CANCELLED,S
1179,133,2025-03-01 03:44:02,SHIPPED,N
1180,46,2024-11-04 10:04:28,DELIVERED,S
1181,382,2024-07-20 00:00:00,DELIVERED,S
1182,437,2024-08-06 07:31:42,RETURNED,C
1183,378,2025-08-01 01:34:42,SHIPPED,C
1184,275,2023-11-21 01:08:31,CANCELLED,W
1185,164,2026-07-05 06:32:43,DELIVERED,S
1186,267,2026-07-04 14:51:27,DELIVERED,N
1187,203,2024-01-10 23:11:07,DELIVERED,W
1188,162,2025-11-28 06:16:53,CANCELLED,E
1189,429,2025-02-02 21:26:42,DELIVERED,W
1190,76,2025-05-04 16:53:17,PLACED,N
1191,307,2025-11-18 02:52:34,SHIPPED,N
1192,141,2026-07-07 22:57:33,DELIVERED,S
1193,254,2025-12-26 16:52:01,DELIVERED,W
1194,31,2024-12-17 23:18:34,SHIPPED,S
1195,435,2026-03-10 22:25:35,RETURNED,S
1196,359,2026-05-23 01:38:03,RETURNED,S
1197,439,2025-08-07 14:46:30,DELIVERED,E
1198,418,2024-09-15 22:38:39,RETURNED,C
1199,201,2026-02-15 05:06:29,DELIVERED,W
1200,179,2026-06-03 17:49:32,DELIVERED,N
1201,271,2026-02-14 21:58:14,SHIPPED,S
1202,359,2026-07-10 04:06:06,DELIVERED,S
1203,166,2026-06-09 10:27:33,CANCELLED,N
1204,436,2025-07-30 10:03:26,DELIVERED,S
1205,296,2026-05-01 10:40:48,DELIVERED,W
1206,150,2024-09-09 04:27:53,SHIPPED,S
1207,377,2026-04-03 17:38:13,PLACED,C
1208,53,2026-01-11 05:31:51,DELIVERED,W
1209,,2025-11-21 11:33:19,CANCELLED,N
1210,50,2024-10-05 05:32:30,RETURNED,S
1211,484,2024-06-24 01:52:06,PLACED,C
1212,333,2026-07-16 00:14:31,DELIVERED,S
1213,322,2025-08-20 14:10:45,SHIPPED,N
1214,124,2025-02-23 02:12:11,DELIVERED,C
1215,489,2025-08-05 21:27:15,DELIVERED,W
1216,398,2026-02-09 18:58:17,CANCELLED,W
1217,141,2026-05-11 07:58:50,DELIVERED,E
1218,6,2024-10-12 20:41:25,PLACED,N
1219,251,2026-03-07 03:39:06,DELIVERED,C
1220,116,2024-12-25 05:40:09,DELIVERED,C
1221,246,2024-07-04 17:17:15,DELIVERED,N
1222,407,2025-02-07 17:18:53,DELIVERED,W
1223,153,2026-06-27 05:25:36,PLACED,E
1224,33,2026-05-31 03:03:53,RETURNED,C
1225,95,2025-11-18 22:16:30,CANCELLED,N
1226,202,2026-03-24 15:19:59,CANCELLED,C
1227,251,2024-12-13 14:41:16,DELIVERED,C
1228,276,2025-09-14 03:04:55,CANCELLED,S
1229,495,2025-11-15 00:00:00,RETURNED,S
1230,442,2026-05-03 10:45:18,PLACED,W
1231,410,2026-01-16 01:52:55,PLACED,S
1232,295,2024-12-26 11:30:11,DELIVERED,N
1233,288,2026-06-15 23:37:03,RETURNED,N
1234,44,2024-04-23 18:43:15,DELIVERED,E
1235,495,2025-05-22 08:50:15,SHIPPED,N
1236,128,2024-07-28 02:04:22,PLACED,C
1237,464,2025-10-07 15:54:42,DELIVERED,W
1238,72,2025-10-01 01:29:12,DELIVERED,E
1239,268,2025-10-24 22:43:10,DELIVERED,C
1240,108,2025-07-08 19:40:24,DELIVERED,N
1241,,2024-01-04 07:44:31,PLACED,S
1242,154,2026-07-12 02:46:26,CANCELLED,S
1243,309,2026-01-23 20:16:13,SHIPPED,E
1244,143,2024-01-23 00:54:37,DELIVERED,W
1245,39,2026-05-16 15:26:08,SHIPPED,W
1246,333,2026-07-19 10:33:05,SHIPPED,W
1247,43,2024-11-23 00:00:00,DELIVERED,S
1248,275,2023-12-12 15:33:59,PLACED,E
1249,325,2026-03-26 00:18:59,DELIVERED,E
1250,289,2026-06-30 16:14:25,DELIVERED,W
1251,421,2025-09-01 03:55:04,SHIPPED,W
1252,195,2025-09-05 06:17:30,RETURNED,S
1253,40,2024-07-24 04:50:28,PLACED,N
1254,351,2026-07-15 21:26:05,DELIVERED,E
1255,328,2025-12-02 14:51:23,DELIVERED,E
1256,,2026-04-23 16:35:15,SHIPPED,S
1257,141,2025-01-12 20:17:44,PLACED,S
1258,194,2025-11-23 22:42:47,CANCELLED,N
1259,90,2025-11-05 17:47:50,DELIVERED,E
1260,302,2026-05-16 03:19:34,PLACED,E
1261,359,2026-07-12 12:22:14,RETURNED,C
1262,139,2026-07-14 18:10:50,PLACED,N
1263,88,2026-04-21 13:45:17,RETURNED,W
1264,93,2025-09-04 00:00:00,CANCELLED,C
1265,283,2026-05-30 09:46:27,RETURNED,W
1266,245,2026-01-27 06:05:35,PLACED,N
1267,352,2025-10-14 05:20:16,DELIVERED,S
1268,74,2026-07-03 08:37:09,DELIVERED,E
1269,28,2026-07-11 02:46:08,DELIVERED,E
1270,,2026-01-04 01:36:06,CANCELLED,C
1271,,2024-10-11 17:15:25,DELIVERED,S
1272,225,2024-09-12 08:46:50,CANCELLED,C
1273,147,2024-05-14 04:22:25,RETURNED,C
1274,483,2026-07-15 00:11:22,RETURNED,S
1275,157,2024-06-30 04:09:56,RETURNED,W
1276,395,2026-06-18 02:23:03,CANCELLED,N
1277,40,2026-07-08 12:27:50,SHIPPED,N
1278,,2023-09-14 11:51:48,DELIVERED,N
1279,381,2024-10-24 21:35:29,DELIVERED,W
1280,414,2026-07-09 19:19:01,PLACED,W
1281,347,2025-08-17 00:00:00,RETURNED,S
1282,246,2025-06-17 19:36:37,DELIVERED,C
1283,358,2025-08-09 05:47:57,DELIVERED,C
1284,98,2023-12-18 06:47:21,DELIVERED,C
1285,384,2025-11-08 19:30:20,SHIPPED,C
1286,351,2026-04-08 15:14:39,DELIVERED,S
1287,346,2026-05-24 18:16:19,RETURNED,S
1288,39,2025-08-05 16:14:39,CANCELLED,C
1289,181,2023-09-19 13:23:22,DELIVERED,W
1290,88,2026-05-13 01:04:11,RETURNED,E
1291,468,2026-06-17 01:53:19,SHIPPED,C
1292,436,2024-10-14 03:41:50,SHIPPED,W
1293,151,2025-08-27 12:57:10,SHIPPED,C
1294,202,2025-11-13 03:22:50,RETURNED,C
1295,423,2024-05-13 09:56:54,RETURNED,C
1296,435,2025-09-02 02:38:10,PLACED,N
1297,316,2026-07-15 00:00:00,SHIPPED,E
1298,55,2024-02-18 02:13:12,SHIPPED,S
1299,206,2026-02-04 05:50:30,PLACED,W
1300,252,2026-02-17 15:47:29,PLACED,C
1301,461,2024-07-12 22:01:43,DELIVERED,W
1302,4,2026-02-18 23:06:12,CANCELLED,E
1303,116,2025-12-07 22:52:43,DELIVERED,E
1304,187,2025-05-18 20:01:00,RETURNED,C
1305,416,2025-01-02 12:38:46,PLACED,W
1306,337,2025-12-12 00:37:36,SHIPPED,E
1307,,2026-03-06 13:34:28,DELIVERED,E
1308,453,2026-05-18 00:00:00,PLACED,E
1309,,2023-03-04 12:51:50,PLACED,W
1310,381,2025-01-03 08:50:00,RETURNED,S
1311,342,2025-04-03 11:40:34,RETURNED,E
1312,61,2026-01-18 17:53:33,DELIVERED,W
1313,,2026-05-27 11:27:14,DELIVERED,S
1314,167,2025-09-03 19:22:45,DELIVERED,W
1315,,2023-07-24 03:36:21,PLACED,N
1316,406,2025-06-06 17:40:48,PLACED,E
1317,257,2024-07-10 20:45:17,CANCELLED,S
1318,27,2026-06-10 00:04:26,CANCELLED,W
1319,500,2025-12-08 18:57:41,DELIVERED,W
1320,246,2024-07-29 04:11:07,SHIPPED,N
1321,390,2026-04-07 13:53:21,SHIPPED,S
1322,374,2026-03-04 17:51:10,SHIPPED,E
1323,393,2026-04-10 03:10:25,RETURNED,S
1324,342,2025-09-29 06:18:01,SHIPPED,N
1325,359,2026-07-05 17:40:07,DELIVERED,S
1326,438,2026-07-19 09:01:34,DELIVERED,S
1327,118,2023-08-06 05:46:47,PLACED,N
1328,141,2025-06-03 10:52:33,RETURNED,W
1329,10,2026-06-14 18:32:59,SHIPPED,N
1330,195,2026-01-31 09:04:45,DELIVERED,S
1331,114,2025-05-23 04:56:56,DELIVERED,N
1332,262,2025-05-09 14:47:45,DELIVERED,E
1333,57,2025-07-08 09:40:42,DELIVERED,E
1334,365,2026-05-03 21:02:05,SHIPPED,N
1335,94,2024-02-17 11:40:05,PLACED,E
1336,109,2025-04-06 15:26:29,DELIVERED,C
1337,52,2025-01-27 18:01:16,SHIPPED,W
1338,187,2025-03-06 18:37:26,SHIPPED,N
1339,343,2023-05-26 14:31:33,DELIVERED,S
1340,170,2026-01-31 03:14:00,DELIVERED,E
1341,381,2026-02-07 16:29:42,DELIVERED,E
1342,122,2025-12-26 10:20:01,SHIPPED,W
1343,,2023-05-16 12:12:49,RETURNED,S
1344,323,2026-01-12 15:23:10,PLACED,C
1345,496,2026-03-12 02:58:13,CANCELLED,S
1346,361,2025-06-25 00:00:00,RETURNED,N
1347,483,2026-06-11 00:00:00,DELIVERED,E
1348,,2026-01-31 19:01:57,DELIVERED,S
1349,,2025-04-08 20:28:02,DELIVERED,N
1350,,2023-07-18 13:55:13,SHIPPED,C
1351,365,2026-02-28 14:00:32,RETURNED,C
1352,500,2024-11-15 19:42:27,RETURNED,W
1353,323,2026-07-11 01:11:36,PLACED,W
1354,35,2025-06-19 05:10:19,DELIVERED,C
1355,405,2026-02-21 07:56:45,SHIPPED,E
1356,357,2026-06-19 08:20:31,SHIPPED,C
1357,32,2025-08-25 10:31:12,DELIVERED,W
1358,254,2026-07-01 20:57:42,RETURNED,N
1359,85,2024-11-13 15:22:10,CANCELLED,W
1360,288,2026-06-28 22:39:48,DELIVERED,E
1361,106,2024-05-15 21:26:58,PLACED,C
1362,112,2026-04-29 07:49:39,DELIVERED,C
1363,234,2025-05-11 00:00:00,DELIVERED,C
1364,133,2025-07-24 23:05:31,RETURNED,E
1365,363,2025-10-22 04:49:49,DELIVERED,S
1366,115,2025-01-22 15:38:36,DELIVERED,E
1367,21,2026-03-09 22:36:15,PLACED,E
1368,475,2023-11-16 15:07:45,SHIPPED,N
1369,329,2025-03-10 23:01:00,RETURNED,S
1370,274,2025-05-17 08:58:27,PLACED,E
1371,324,2025-08-01 19:05:35,SHIPPED,C
1372,136,2024-10-03 23:49:31,DELIVERED,C
1373,151,2025-10-13 01:16:41,RETURNED,N
1374,422,2026-02-22 15:11:00,SHIPPED,E
1375,91,2026-05-30 11:42:20,RETURNED,C
1376,337,2024-07-12 20:41:39,DELIVERED,W
1377,485,2025-12-21 00:33:14,RETURNED,C
1378,283,2026-03-15 23:25:44,CANCELLED,S
1379,167,2025-02-12 04:16:07,SHIPPED,W
1380,80,2025-06-10 22:45:40,SHIPPED,W
1381,189,2025-09-30 11:18:38,RETURNED,N
1382,254,2025-10-02 00:00:00,DELIVERED,S
1383,97,2026-05-25 09:12:45,DELIVERED,S
1384,332,2024-05-22 00:19:33,PLACED,S
1385,454,2024-12-20 18:07:17,CANCELLED,C
1386,97,2025-11-12 02:58:28,PLACED,W
1387,126,2025-05-15 03:41:09,RETURNED,W
1388,52,2026-04-28 12:44:36,DELIVERED,N
1389,309,2025-02-06 12:01:44,DELIVERED,N
1390,57,2024-12-21 19:11:46,CANCELLED,N
1391,68,2026-04-14 16:27:11,CANCELLED,E
1392,74,2026-05-28 21:23:59,CANCELLED,N
1393,491,2023-09-28 18:37:53,DELIVERED,E
1394,437,2026-04-10 12:01:30,PLACED,S
1395,246,2025-09-26 20:42:07,RETURNED,S
1396,158,2025-01-28 12:43:51,DELIVERED,S
1397,29,2026-07-19 05:53:41,DELIVERED,C
1398,64,2024-04-15 15:19:22,CANCELLED,N
1399,279,2025-06-27 21:24:05,PLACED,W
1400,,2023-08-09 07:59:35,PLACED,S
1401,13,2025-10-31 06:48:54,DELIVERED,S
1402,181,2026-04-15 13:13:06,SHIPPED,W
1403,352,2026-03-19 13:34:36,CANCELLED,N
1404,252,2026-02-06 18:56:55,RETURNED,S
1405,53,2026-03-04 08:26:51,DELIVERED,C
1406,171,2024-12-27 06:32:32,DELIVERED,N
1407,459,2024-07-25 09:48:49,DELIVERED,S
1408,220,2026-05-19 21:28:55,SHIPPED,S
1409,348,2024-12-15 15:39:55,SHIPPED,E
1410,320,2025-06-10 11:58:53,SHIPPED,N
1411,139,2026-07-04 06:01:07,DELIVERED,E
1412,416,2024-03-08 12:54:07,CANCELLED,S
1413,399,2025-01-12 06:44:39,SHIPPED,W
1414,229,2026-02-05 18:47:55,CANCELLED,N
1415,296,2026-05-29 14:10:40,RETURNED,E
1416,75,2026-03-07 18:37:38,SHIPPED,S
1417,94,2025-08-05 01:41:59,DELIVERED,W
1418,218,2025-08-24 07:32:21,DELIVERED,W
1419,309,2026-03-30 12:05:24,SHIPPED,S
1420,197,2025-10-12 01:37:52,DELIVERED,C
1421,274,2026-03-05 17:53:15,DELIVERED,S
1422,197,2024-05-09 14:21:48,DELIVERED,W
1423,270,2026-06-21 09:55:29,CANCELLED,S
1424,360,2026-05-23 21:39:22,SHIPPED,N
1425,105,2024-01-26 22:07:33,DELIVERED,W
1426,491,2023-11-10 02:43:27,RETURNED,N
1427,467,2026-01-13 02:52:14,DELIVERED,S
1428,151,2026-01-26 11:54:07,PLACED,C
1429,498,2026-07-12 15:03:54,DELIVERED,S
1430,424,2025-10-02 18:31:53,PLACED,S
1431,61,2026-05-05 10:08:46,DELIVERED,W
1432,376,2024-05-17 23:25:16,DELIVERED,W
1433,191,2025-11-18 00:12:21,DELIVERED,C
1434,38,2026-03-19 07:46:03,CANCELLED,S
1435,16,2023-11-28 00:01:19,DELIVERED,N
1436,126,2023-10-06 00:21:30,PLACED,W
1437,,2023-08-21 13:51:45,CANCELLED,W
1438,381,2024-03-12 12:04:03,DELIVERED,E
1439,241,2026-02-10 00:00:00,DELIVERED,W
1440,401,2026-05-30 20:57:03,DELIVERED,E
1441,57,2025-04-11 08:31:05,PLACED,N
1442,310,2025-08-22 09:08:53,DELIVERED,N
1443,203,2025-10-15 18:20:21,DELIVERED,W
1444,284,2024-12-08 07:47:22,RETURNED,C
1445,157,2025-02-03 05:38:04,DELIVERED,S
1446,140,2026-01-15 08:36:17,DELIVERED,S
1447,381,2024-07-01 23:10:13,DELIVERED,N
1448,113,2026-04-16 03:38:49,SHIPPED,C
1449,310,2025-06-08 12:39:47,CANCELLED,W
1450,245,2025-06-24 10:54:38,DELIVERED,W
1451,424,2026-01-31 00:00:00,SHIPPED,E
1452,332,2024-12-28 21:05:33,SHIPPED,N
1453,54,2025-08-17 18:07:25,DELIVERED,E
1454,15,2026-07-06 10:33:27,SHIPPED,C
1455,55,2024-05-21 13:19:29,SHIPPED,N
1456,388,2025-06-10 01:05:50,SHIPPED,S
1457,327,2023-02-22 17:02:38,SHIPPED,N
1458,292,2024-07-23 04:25:49,DELIVERED,W
1459,24,2025-12-13 15:51:09,SHIPPED,E
1460,5,2026-06-09 07:13:46,CANCELLED,W
1461,257,2024-11-28 15:12:56,SHIPPED,W
1462,372,2026-02-25 22:29:28,RETURNED,N
1463,170,2026-02-18 06:40:31,RETURNED,C
1464,52,2025-05-18 11:08:38,CANCELLED,S
1465,13,2026-03-20 06:55:19,CANCELLED,W
1466,301,2024-06-23 00:43:52,SHIPPED,S
1467,350,2026-05-19 17:43:52,PLACED,N
1468,488,2024-07-31 03:35:24,RETURNED,S
1469,394,2025-06-20 22:23:22,RETURNED,C
1470,265,2026-04-05 04:04:30,DELIVERED,E
1471,,2024-11-26 03:16:16,CANCELLED,E
1472,149,2025-10-06 01:10:12,DELIVERED,W
1473,21,2026-07-01 13:43:37,CANCELLED,W
1474,123,2024-08-08 01:01:48,RETURNED,C
1475,39,2024-09-06 05:31:47,DELIVERED,W
1476,50,2023-04-25 01:29:02,PLACED,E
1477,,2025-04-29 22:42:37,RETURNED,N
1478,256,2026-02-12 09:41:36,DELIVERED,S
1479,479,2026-05-18 10:04:12,SHIPPED,E
1480,296,2026-05-23 08:45:22,DELIVERED,N
1481,92,2026-02-25 22:47:07,SHIPPED,W
1482,132,2026-04-02 09:01:55,DELIVERED,S
1483,482,2024-11-03 03:46:44,RETURNED,W
1484,21,2025-01-04 23:14:17,RETURNED,W
1485,210,2026-06-28 20:18:01,DELIVERED,S
1486,226,2024-12-21 00:00:00,DELIVERED,C
1487,488,2024-12-05 00:00:00,DELIVERED,W
1488,260,2026-06-29 19:47:21,SHIPPED,N
1489,318,2026-01-31 23:33:53,PLACED,S
1490,359,2026-07-11 09:54:19,PLACED,N
1491,149,2025-10-18 02:12:37,SHIPPED,W
1492,438,2025-12-30 02:53:20,SHIPPED,W
1493,343,2023-09-27 15:14:03,SHIPPED,W
1494,329,2025-10-19 04:27:02,RETURNED,W
1495,56,2024-06-29 22:31:23,SHIPPED,N
1496,470,2026-08-19 00:00:00,DELIVERED,W
1497,103,2026-08-02 00:00:00,SHIPPED,E
1498,176,2026-08-09 00:00:00,DELIVERED,W
1499,59,2026-07-29 00:00:00,DELIVERED,C
1500,80,2026-08-05 00:00:00,PLACED,S
